,SEP28k-E,Prolongation,Block,Interjection,FileName,NoStutter,Repetition
2508,train,0.0,0.0,0.0,HeStutters_5_101.wav,0.0,1.0
2509,train,0.0,1.0,0.0,WomenWhoStutter_14_127.wav,0.0,0.0
2510,train,0.0,0.0,0.0,HeStutters_8_97.wav,1.0,0.0
2511,train,1.0,0.0,0.0,WomenWhoStutter_66_9.wav,0.0,0.0
2512,train,1.0,0.0,0.0,WomenWhoStutter_74_118.wav,0.0,0.0
2513,train,0.0,1.0,1.0,WomenWhoStutter_37_18.wav,0.0,0.0
2514,train,0.0,0.0,1.0,WomenWhoStutter_34_48.wav,1.0,0.0
2515,train,0.0,0.0,0.0,WomenWhoStutter_8_1.wav,0.0,1.0
2516,train,0.0,0.0,1.0,StutterTalk_25_185.wav,0.0,0.0
2517,train,0.0,0.0,0.0,StutteringIsCool_74_27.wav,1.0,0.0
2518,train,0.0,0.0,0.0,StutteringIsCool_22_16.wav,1.0,0.0
2519,train,0.0,0.0,0.0,WomenWhoStutter_10_3.wav,0.0,1.0
2520,train,0.0,1.0,0.0,WomenWhoStutter_26_26.wav,0.0,1.0
2521,train,0.0,0.0,0.0,HeStutters_23_108.wav,0.0,1.0
2522,train,0.0,0.0,0.0,MyStutteringLife_27_22.wav,1.0,0.0
2523,train,0.0,0.0,0.0,StutterTalk_46_18.wav,1.0,0.0
2524,train,0.0,1.0,0.0,MyStutteringLife_4_38.wav,0.0,0.0
2525,train,0.0,1.0,0.0,MyStutteringLife_35_199.wav,0.0,0.0
2526,train,1.0,0.0,0.0,WomenWhoStutter_50_474.wav,0.0,0.0
2527,train,0.0,0.0,0.0,HeStutters_11_76.wav,1.0,0.0
2528,train,0.0,1.0,0.0,WomenWhoStutter_18_14.wav,0.0,1.0
2529,train,0.0,0.0,0.0,HeStutters_6_269.wav,1.0,0.0
2530,train,0.0,0.0,0.0,WomenWhoStutter_74_208.wav,1.0,0.0
2531,train,0.0,0.0,0.0,StutteringIsCool_17_17.wav,1.0,0.0
2532,train,0.0,1.0,0.0,WomenWhoStutter_17_31.wav,0.0,0.0
2533,train,0.0,1.0,0.0,WomenWhoStutter_19_121.wav,0.0,0.0
2534,train,0.0,0.0,0.0,WomenWhoStutter_81_144.wav,1.0,0.0
2535,train,0.0,0.0,0.0,MyStutteringLife_23_168.wav,1.0,0.0
2536,train,0.0,1.0,1.0,WomenWhoStutter_103_144.wav,0.0,1.0
2537,train,0.0,0.0,1.0,HeStutters_12_105.wav,1.0,0.0
2538,train,0.0,0.0,0.0,StutterTalk_23_26.wav,1.0,0.0
2539,train,0.0,0.0,0.0,StutteringIsCool_51_19.wav,1.0,0.0
2540,train,0.0,0.0,0.0,StutteringIsCool_49_27.wav,1.0,0.0
2541,train,0.0,0.0,0.0,WomenWhoStutter_106_21.wav,0.0,1.0
2542,train,0.0,0.0,1.0,WomenWhoStutter_84_1.wav,1.0,0.0
2543,train,0.0,0.0,0.0,WomenWhoStutter_66_18.wav,0.0,0.0
2544,train,0.0,1.0,0.0,WomenWhoStutter_26_17.wav,0.0,0.0
2545,train,0.0,0.0,0.0,StutteringIsCool_32_1.wav,1.0,0.0
2546,train,0.0,0.0,0.0,StutteringIsCool_28_38.wav,1.0,0.0
2547,train,1.0,0.0,0.0,WomenWhoStutter_50_51.wav,0.0,0.0
2548,train,0.0,0.0,1.0,StutteringIsCool_32_11.wav,1.0,0.0
2549,train,0.0,0.0,0.0,StutterTalk_33_156.wav,1.0,0.0
2550,train,0.0,0.0,0.0,MyStutteringLife_7_74.wav,1.0,0.0
2551,train,0.0,0.0,0.0,WomenWhoStutter_51_27.wav,0.0,0.0
2552,train,0.0,1.0,0.0,WomenWhoStutter_68_37.wav,0.0,1.0
2553,train,0.0,0.0,1.0,HeStutters_12_19.wav,1.0,0.0
2554,train,0.0,0.0,0.0,StutteringIsCool_53_25.wav,1.0,0.0
2555,train,0.0,0.0,0.0,HeStutters_8_155.wav,0.0,1.0
2556,train,0.0,0.0,0.0,WomenWhoStutter_19_184.wav,1.0,0.0
2557,train,0.0,0.0,0.0,MyStutteringLife_33_3.wav,1.0,0.0
2558,train,0.0,0.0,0.0,MyStutteringLife_30_19.wav,0.0,0.0
2559,train,0.0,0.0,0.0,StutteringIsCool_34_65.wav,0.0,0.0
2560,train,0.0,0.0,0.0,StutteringIsCool_2_7.wav,1.0,0.0
2561,train,0.0,0.0,0.0,WomenWhoStutter_90_6.wav,1.0,0.0
2562,train,0.0,1.0,0.0,StutterTalk_25_94.wav,0.0,0.0
2563,train,0.0,0.0,0.0,HeStutters_5_195.wav,0.0,1.0
2564,train,0.0,0.0,0.0,WomenWhoStutter_61_24.wav,1.0,0.0
2565,train,0.0,0.0,1.0,HeStutters_6_221.wav,1.0,0.0
2566,train,0.0,0.0,0.0,WomenWhoStutter_101_178.wav,1.0,0.0
2567,train,0.0,1.0,0.0,WomenWhoStutter_53_38.wav,0.0,0.0
2568,train,0.0,0.0,0.0,WomenWhoStutter_10_165.wav,0.0,0.0
2569,train,0.0,0.0,0.0,StutterTalk_6_188.wav,0.0,1.0
2570,train,0.0,1.0,0.0,StutterTalk_40_22.wav,0.0,1.0
2571,train,0.0,0.0,1.0,HeStutters_22_71.wav,1.0,0.0
2572,train,0.0,0.0,0.0,HeStutters_7_14.wav,1.0,0.0
2573,train,0.0,1.0,0.0,HeStutters_5_150.wav,0.0,1.0
2574,train,0.0,0.0,0.0,HeStutters_12_18.wav,1.0,0.0
2575,train,0.0,0.0,0.0,MyStutteringLife_14_17.wav,0.0,1.0
2576,train,0.0,1.0,0.0,WomenWhoStutter_68_33.wav,0.0,0.0
2577,train,1.0,1.0,0.0,StutteringIsCool_40_18.wav,0.0,0.0
2578,train,0.0,1.0,0.0,HeStutters_22_118.wav,0.0,0.0
2579,train,0.0,0.0,0.0,WomenWhoStutter_42_118.wav,1.0,0.0
2580,train,0.0,0.0,0.0,StutteringIsCool_41_38.wav,1.0,0.0
2581,train,0.0,0.0,0.0,StutteringIsCool_82_101.wav,1.0,0.0
2582,train,0.0,1.0,0.0,StutteringIsCool_29_38.wav,0.0,0.0
2583,train,0.0,0.0,0.0,StutteringIsCool_71_33.wav,1.0,0.0
2584,train,0.0,0.0,0.0,WomenWhoStutter_55_28.wav,1.0,0.0
2585,train,0.0,0.0,0.0,WomenWhoStutter_97_8.wav,0.0,1.0
2586,train,0.0,0.0,0.0,MyStutteringLife_23_100.wav,1.0,0.0
2587,train,0.0,0.0,1.0,StutterTalk_23_29.wav,1.0,0.0
2588,train,0.0,0.0,0.0,WomenWhoStutter_57_66.wav,1.0,0.0
2589,train,0.0,0.0,1.0,MyStutteringLife_30_138.wav,0.0,0.0
2590,train,1.0,0.0,0.0,StutterTalk_71_28.wav,0.0,1.0
2591,train,0.0,0.0,1.0,WomenWhoStutter_34_56.wav,0.0,0.0
2592,train,0.0,0.0,0.0,StutterTalk_43_67.wav,1.0,0.0
2593,train,0.0,0.0,0.0,StutterTalk_5_26.wav,0.0,1.0
2594,train,1.0,0.0,0.0,HeStutters_15_142.wav,0.0,0.0
2595,train,0.0,0.0,0.0,WomenWhoStutter_66_30.wav,1.0,0.0
2596,train,0.0,0.0,0.0,MyStutteringLife_7_106.wav,1.0,0.0
2597,train,0.0,0.0,0.0,WomenWhoStutter_81_87.wav,1.0,0.0
2598,train,0.0,1.0,0.0,WomenWhoStutter_63_11.wav,0.0,0.0
2599,train,0.0,0.0,0.0,WomenWhoStutter_42_257.wav,1.0,0.0
2600,train,0.0,0.0,0.0,MyStutteringLife_13_38.wav,1.0,0.0
2601,train,1.0,0.0,0.0,WomenWhoStutter_99_28.wav,0.0,0.0
2602,train,0.0,0.0,0.0,WomenWhoStutter_1_2.wav,0.0,1.0
2603,train,0.0,0.0,0.0,WomenWhoStutter_39_40.wav,1.0,0.0
2604,train,0.0,1.0,0.0,StutteringIsCool_6_13.wav,0.0,0.0
2605,train,0.0,0.0,0.0,HeStutters_21_152.wav,1.0,0.0
2606,train,1.0,0.0,0.0,WomenWhoStutter_62_209.wav,0.0,0.0
2607,train,0.0,0.0,0.0,MyStutteringLife_32_5.wav,1.0,0.0
2608,train,0.0,1.0,1.0,WomenWhoStutter_40_33.wav,0.0,0.0
2609,train,1.0,0.0,0.0,MyStutteringLife_35_14.wav,0.0,0.0
2610,train,0.0,0.0,0.0,WomenWhoStutter_10_39.wav,0.0,1.0
2611,train,0.0,0.0,0.0,StutteringIsCool_14_9.wav,1.0,0.0
2612,train,0.0,0.0,0.0,HeStutters_14_1.wav,0.0,1.0
2613,train,0.0,0.0,0.0,StutteringIsCool_65_29.wav,1.0,0.0
2614,train,0.0,0.0,1.0,WomenWhoStutter_42_160.wav,1.0,0.0
2615,train,1.0,0.0,0.0,WomenWhoStutter_22_21.wav,0.0,0.0
2616,train,1.0,0.0,0.0,WomenWhoStutter_62_174.wav,0.0,0.0
2617,train,0.0,0.0,0.0,WomenWhoStutter_86_124.wav,0.0,1.0
2618,train,0.0,0.0,1.0,WomenWhoStutter_74_95.wav,1.0,0.0
2619,train,0.0,0.0,0.0,StutteringIsCool_46_59.wav,1.0,0.0
2620,train,0.0,0.0,0.0,StutterTalk_30_22.wav,1.0,0.0
2621,train,0.0,0.0,0.0,StutterTalk_25_165.wav,0.0,1.0
2622,train,0.0,0.0,0.0,WomenWhoStutter_49_39.wav,1.0,0.0
2623,train,0.0,0.0,0.0,StutterTalk_41_19.wav,1.0,0.0
2624,train,0.0,1.0,0.0,WomenWhoStutter_37_15.wav,0.0,0.0
2625,train,0.0,0.0,0.0,WomenWhoStutter_5_18.wav,0.0,0.0
2626,train,0.0,0.0,0.0,WomenWhoStutter_98_16.wav,0.0,1.0
2627,train,0.0,0.0,0.0,WomenWhoStutter_97_26.wav,0.0,1.0
2628,train,0.0,0.0,0.0,StutterTalk_6_56.wav,1.0,0.0
2629,train,0.0,0.0,1.0,MyStutteringLife_35_30.wav,0.0,1.0
2630,train,0.0,0.0,0.0,WomenWhoStutter_14_142.wav,1.0,0.0
2631,train,0.0,0.0,1.0,WomenWhoStutter_88_197.wav,0.0,0.0
2632,train,0.0,0.0,1.0,WomenWhoStutter_99_119.wav,1.0,0.0
2633,train,0.0,0.0,0.0,StutterTalk_41_22.wav,1.0,0.0
2634,train,0.0,0.0,0.0,MyStutteringLife_18_30.wav,1.0,0.0
2635,train,0.0,0.0,0.0,MyStutteringLife_2_29.wav,1.0,0.0
2636,train,0.0,0.0,0.0,WomenWhoStutter_109_18.wav,0.0,1.0
2637,train,0.0,0.0,0.0,StutterTalk_48_35.wav,0.0,1.0
2638,train,0.0,0.0,0.0,WomenWhoStutter_25_24.wav,1.0,0.0
2639,train,0.0,0.0,1.0,HeStutters_19_112.wav,0.0,0.0
2640,train,0.0,0.0,0.0,StutterTalk_52_37.wav,1.0,0.0
2641,train,0.0,0.0,0.0,WomenWhoStutter_87_98.wav,1.0,0.0
2642,train,0.0,1.0,1.0,MyStutteringLife_7_91.wav,0.0,1.0
2643,train,0.0,0.0,0.0,WomenWhoStutter_14_135.wav,0.0,0.0
2644,train,1.0,0.0,0.0,WomenWhoStutter_105_9.wav,0.0,0.0
2645,train,0.0,0.0,0.0,HeStutters_22_162.wav,1.0,0.0
2646,train,0.0,0.0,0.0,StutterTalk_50_18.wav,0.0,1.0
2647,train,0.0,0.0,0.0,StutterTalk_21_1.wav,1.0,0.0
2648,train,0.0,0.0,0.0,MyStutteringLife_32_4.wav,1.0,0.0
2649,train,0.0,1.0,1.0,WomenWhoStutter_48_13.wav,0.0,1.0
2650,train,0.0,0.0,0.0,StutterTalk_27_32.wav,0.0,1.0
2651,train,0.0,0.0,1.0,WomenWhoStutter_1_163.wav,0.0,1.0
2652,train,0.0,1.0,0.0,StutteringIsCool_45_4.wav,0.0,0.0
2653,train,0.0,0.0,0.0,StutteringIsCool_22_32.wav,1.0,0.0
2654,train,0.0,0.0,0.0,HeStutters_12_180.wav,1.0,0.0
2655,train,1.0,0.0,1.0,WomenWhoStutter_87_62.wav,0.0,0.0
2656,train,0.0,0.0,0.0,MyStutteringLife_0_9.wav,1.0,0.0
2657,train,0.0,0.0,0.0,WomenWhoStutter_50_449.wav,1.0,0.0
2658,train,0.0,0.0,1.0,WomenWhoStutter_39_192.wav,1.0,0.0
2659,train,0.0,1.0,0.0,StutterTalk_20_20.wav,0.0,0.0
2660,train,1.0,0.0,0.0,WomenWhoStutter_43_11.wav,0.0,0.0
2661,train,0.0,0.0,1.0,WomenWhoStutter_81_67.wav,1.0,0.0
2662,train,0.0,0.0,0.0,MyStutteringLife_38_13.wav,1.0,0.0
2663,train,0.0,0.0,0.0,StutterTalk_33_183.wav,0.0,0.0
2664,train,0.0,0.0,1.0,HeStutters_1_135.wav,0.0,0.0
2665,train,0.0,0.0,0.0,HeStutters_18_43.wav,1.0,0.0
2666,train,0.0,0.0,0.0,WomenWhoStutter_31_0.wav,0.0,1.0
2667,train,0.0,0.0,1.0,HeStutters_23_177.wav,1.0,0.0
2668,train,0.0,1.0,0.0,WomenWhoStutter_34_75.wav,0.0,0.0
2669,train,0.0,0.0,0.0,HeStutters_19_66.wav,0.0,1.0
2670,train,0.0,0.0,0.0,StutterTalk_26_164.wav,0.0,1.0
2671,train,0.0,0.0,0.0,WomenWhoStutter_109_1.wav,0.0,0.0
2672,train,0.0,0.0,0.0,StutterTalk_25_17.wav,0.0,1.0
2673,train,0.0,0.0,0.0,HeStutters_7_24.wav,1.0,0.0
2674,train,0.0,0.0,0.0,HeStutters_6_165.wav,0.0,1.0
2675,train,0.0,0.0,0.0,StutterTalk_43_198.wav,1.0,0.0
2676,train,0.0,0.0,0.0,StutteringIsCool_80_159.wav,0.0,0.0
2677,train,1.0,0.0,1.0,StutteringIsCool_82_114.wav,0.0,0.0
2678,train,0.0,1.0,0.0,HeStutters_8_148.wav,0.0,0.0
2679,train,0.0,0.0,0.0,StutteringIsCool_8_19.wav,0.0,1.0
2680,train,1.0,0.0,1.0,WomenWhoStutter_57_156.wav,0.0,0.0
2681,train,0.0,0.0,0.0,StutteringIsCool_62_20.wav,1.0,0.0
2682,train,0.0,0.0,0.0,WomenWhoStutter_66_1.wav,1.0,0.0
2683,train,0.0,0.0,0.0,StutterTalk_80_19.wav,1.0,0.0
2684,train,0.0,0.0,0.0,WomenWhoStutter_87_23.wav,1.0,0.0
2685,train,0.0,0.0,0.0,StutterTalk_29_3.wav,1.0,0.0
2686,train,0.0,0.0,0.0,WomenWhoStutter_44_39.wav,0.0,1.0
2687,train,0.0,0.0,0.0,WomenWhoStutter_11_23.wav,1.0,0.0
2688,train,0.0,0.0,0.0,StutteringIsCool_34_62.wav,1.0,0.0
2689,train,0.0,0.0,0.0,StutteringIsCool_34_63.wav,1.0,0.0
2690,train,0.0,0.0,1.0,HeStutters_22_39.wav,0.0,1.0
2691,train,0.0,0.0,1.0,StutteringIsCool_80_70.wav,0.0,0.0
2692,train,0.0,0.0,1.0,MyStutteringLife_7_50.wav,1.0,0.0
2693,train,0.0,0.0,0.0,WomenWhoStutter_39_110.wav,1.0,0.0
2694,train,0.0,0.0,0.0,StutteringIsCool_41_26.wav,1.0,0.0
2695,train,0.0,0.0,0.0,StutteringIsCool_8_4.wav,0.0,1.0
2696,train,0.0,1.0,1.0,WomenWhoStutter_79_23.wav,0.0,0.0
2697,train,0.0,1.0,1.0,StutterTalk_48_22.wav,0.0,0.0
2698,train,0.0,0.0,0.0,MyStutteringLife_29_20.wav,1.0,0.0
2699,train,1.0,0.0,0.0,StutterTalk_29_25.wav,0.0,0.0
2700,train,0.0,1.0,0.0,WomenWhoStutter_30_50.wav,0.0,1.0
2701,train,0.0,1.0,1.0,StutteringIsCool_46_111.wav,0.0,0.0
2702,train,0.0,0.0,0.0,StutteringIsCool_24_20.wav,1.0,0.0
2703,train,0.0,0.0,0.0,WomenWhoStutter_101_158.wav,1.0,0.0
2704,train,0.0,0.0,0.0,WomenWhoStutter_5_21.wav,1.0,0.0
2705,train,0.0,0.0,0.0,StutterTalk_25_18.wav,1.0,0.0
2706,train,0.0,0.0,0.0,WomenWhoStutter_74_94.wav,1.0,0.0
2707,train,0.0,0.0,1.0,StutteringIsCool_45_10.wav,1.0,0.0
2708,train,0.0,0.0,0.0,HeStutters_3_30.wav,1.0,0.0
2709,train,0.0,0.0,0.0,WomenWhoStutter_50_133.wav,0.0,0.0
2710,train,0.0,0.0,0.0,StutteringIsCool_26_17.wav,1.0,0.0
2711,train,0.0,0.0,0.0,WomenWhoStutter_81_63.wav,1.0,0.0
2712,train,0.0,0.0,0.0,WomenWhoStutter_50_481.wav,0.0,0.0
2713,train,0.0,0.0,1.0,WomenWhoStutter_1_23.wav,0.0,1.0
2714,train,0.0,0.0,0.0,StutterTalk_44_2.wav,1.0,0.0
2715,train,0.0,0.0,1.0,HeStutters_2_52.wav,1.0,0.0
2716,train,0.0,0.0,0.0,WomenWhoStutter_89_6.wav,1.0,0.0
2717,train,0.0,0.0,0.0,WomenWhoStutter_29_23.wav,0.0,0.0
2718,train,0.0,0.0,1.0,StutteringIsCool_83_24.wav,1.0,0.0
2719,train,0.0,0.0,0.0,StutteringIsCool_8_9.wav,1.0,0.0
2720,train,1.0,0.0,0.0,WomenWhoStutter_50_103.wav,0.0,0.0
2721,train,0.0,0.0,1.0,StutterTalk_2_21.wav,1.0,0.0
2722,train,0.0,0.0,0.0,StutterTalk_2_2.wav,0.0,1.0
2723,train,0.0,1.0,0.0,StutteringIsCool_34_111.wav,0.0,1.0
2724,train,0.0,0.0,1.0,StutteringIsCool_12_5.wav,0.0,1.0
2725,train,0.0,0.0,0.0,WomenWhoStutter_91_23.wav,1.0,0.0
2726,train,0.0,0.0,0.0,StutteringIsCool_65_10.wav,1.0,0.0
2727,train,0.0,0.0,1.0,StutteringIsCool_15_22.wav,1.0,0.0
2728,train,1.0,1.0,0.0,HeStutters_15_97.wav,0.0,0.0
2729,train,0.0,1.0,0.0,StutteringIsCool_41_14.wav,0.0,0.0
2730,train,0.0,1.0,0.0,StutterTalk_42_25.wav,1.0,0.0
2731,train,0.0,0.0,0.0,MyStutteringLife_25_14.wav,1.0,0.0
2732,train,0.0,0.0,0.0,StutteringIsCool_74_24.wav,1.0,0.0
2733,train,0.0,0.0,0.0,StutteringIsCool_34_18.wav,1.0,0.0
2734,train,0.0,1.0,0.0,HeStutters_5_147.wav,0.0,0.0
2735,train,0.0,0.0,0.0,WomenWhoStutter_103_105.wav,0.0,0.0
2736,train,0.0,0.0,0.0,HeStutters_6_193.wav,0.0,1.0
2737,train,0.0,0.0,0.0,HeStutters_16_80.wav,0.0,1.0
2738,train,0.0,0.0,0.0,WomenWhoStutter_96_36.wav,0.0,1.0
2739,train,0.0,0.0,0.0,WomenWhoStutter_87_50.wav,0.0,1.0
2740,train,0.0,0.0,1.0,StutteringIsCool_51_7.wav,1.0,0.0
2741,train,0.0,0.0,0.0,WomenWhoStutter_33_15.wav,0.0,0.0
2742,train,0.0,0.0,0.0,WomenWhoStutter_50_138.wav,0.0,0.0
2743,train,0.0,0.0,1.0,WomenWhoStutter_62_132.wav,1.0,0.0
2744,train,0.0,0.0,0.0,WomenWhoStutter_103_165.wav,0.0,1.0
2745,train,0.0,0.0,0.0,StutterTalk_26_73.wav,0.0,1.0
2746,train,0.0,0.0,1.0,WomenWhoStutter_11_30.wav,1.0,0.0
2747,train,0.0,0.0,0.0,WomenWhoStutter_74_166.wav,1.0,0.0
2748,train,0.0,0.0,0.0,MyStutteringLife_16_38.wav,1.0,0.0
2749,train,0.0,0.0,0.0,HeStutters_1_156.wav,0.0,0.0
2750,train,0.0,0.0,0.0,WomenWhoStutter_80_28.wav,1.0,0.0
2751,train,0.0,0.0,1.0,MyStutteringLife_8_6.wav,1.0,0.0
2752,train,0.0,0.0,0.0,HeStutters_6_249.wav,1.0,0.0
2753,train,0.0,0.0,0.0,MyStutteringLife_32_142.wav,1.0,0.0
2754,train,0.0,0.0,1.0,StutterTalk_44_33.wav,1.0,0.0
2755,train,0.0,0.0,0.0,HeStutters_0_10.wav,1.0,0.0
2756,train,0.0,0.0,0.0,MyStutteringLife_35_187.wav,1.0,0.0
2757,train,1.0,0.0,0.0,HeStutters_8_106.wav,0.0,0.0
2758,train,0.0,0.0,0.0,HeStutters_12_200.wav,1.0,0.0
2759,train,0.0,0.0,0.0,StutteringIsCool_52_38.wav,1.0,0.0
2760,train,0.0,0.0,0.0,StutterTalk_25_32.wav,1.0,0.0
2761,train,0.0,0.0,1.0,WomenWhoStutter_1_17.wav,1.0,0.0
2762,train,0.0,0.0,1.0,StutterTalk_23_8.wav,1.0,0.0
2763,train,0.0,1.0,0.0,WomenWhoStutter_3_7.wav,0.0,0.0
2764,train,0.0,1.0,1.0,StutterTalk_74_21.wav,0.0,0.0
2765,train,0.0,0.0,1.0,MyStutteringLife_35_183.wav,0.0,1.0
2766,train,0.0,0.0,0.0,StutteringIsCool_10_23.wav,1.0,0.0
2767,train,0.0,1.0,0.0,MyStutteringLife_30_46.wav,0.0,0.0
2768,train,0.0,0.0,0.0,WomenWhoStutter_71_37.wav,0.0,1.0
2769,train,0.0,0.0,0.0,WomenWhoStutter_50_118.wav,1.0,0.0
2770,train,0.0,0.0,0.0,MyStutteringLife_17_10.wav,1.0,0.0
2771,train,0.0,1.0,0.0,MyStutteringLife_18_14.wav,0.0,0.0
2772,train,0.0,0.0,1.0,WomenWhoStutter_87_21.wav,0.0,1.0
2773,train,0.0,0.0,0.0,WomenWhoStutter_39_61.wav,1.0,0.0
2774,train,0.0,0.0,0.0,StutteringIsCool_13_18.wav,1.0,0.0
2775,train,0.0,0.0,1.0,HeStutters_23_173.wav,1.0,0.0
2776,train,0.0,1.0,0.0,StutterTalk_46_9.wav,0.0,0.0
2777,train,0.0,1.0,0.0,WomenWhoStutter_10_83.wav,0.0,0.0
2778,train,0.0,0.0,1.0,WomenWhoStutter_18_24.wav,1.0,0.0
2779,train,0.0,0.0,0.0,StutteringIsCool_34_162.wav,0.0,1.0
2780,train,0.0,1.0,0.0,HeStutters_1_75.wav,0.0,1.0
2781,train,0.0,0.0,0.0,HeStutters_8_83.wav,0.0,1.0
2782,train,0.0,0.0,0.0,WomenWhoStutter_50_165.wav,1.0,0.0
2783,train,1.0,0.0,0.0,WomenWhoStutter_51_14.wav,0.0,1.0
2784,train,0.0,0.0,0.0,WomenWhoStutter_39_116.wav,1.0,0.0
2785,train,0.0,0.0,0.0,WomenWhoStutter_39_162.wav,1.0,0.0
2786,train,0.0,0.0,0.0,MyStutteringLife_19_20.wav,1.0,0.0
2787,train,0.0,0.0,0.0,StutteringIsCool_22_19.wav,1.0,0.0
2788,train,0.0,0.0,0.0,WomenWhoStutter_50_70.wav,1.0,0.0
2789,train,0.0,0.0,0.0,WomenWhoStutter_50_463.wav,0.0,0.0
2790,train,0.0,0.0,0.0,HeStutters_20_114.wav,1.0,0.0
2791,train,0.0,0.0,1.0,HeStutters_6_192.wav,1.0,0.0
2792,train,0.0,0.0,0.0,WomenWhoStutter_76_28.wav,1.0,0.0
2793,train,0.0,1.0,0.0,HeStutters_22_77.wav,0.0,0.0
2794,train,0.0,0.0,0.0,WomenWhoStutter_11_12.wav,1.0,0.0
2795,train,1.0,0.0,0.0,StutterTalk_29_20.wav,1.0,0.0
2796,train,0.0,0.0,0.0,MyStutteringLife_14_21.wav,1.0,0.0
2797,train,0.0,1.0,1.0,HeStutters_23_200.wav,0.0,0.0
2798,train,0.0,0.0,0.0,HeStutters_16_44.wav,1.0,0.0
2799,train,0.0,0.0,0.0,StutteringIsCool_34_76.wav,0.0,0.0
2800,train,0.0,0.0,1.0,HeStutters_13_12.wav,1.0,0.0
2801,train,0.0,0.0,0.0,MyStutteringLife_28_36.wav,1.0,0.0
2802,train,0.0,0.0,1.0,StutteringIsCool_46_93.wav,0.0,0.0
2803,train,0.0,0.0,0.0,MyStutteringLife_23_59.wav,1.0,0.0
2804,train,0.0,0.0,1.0,MyStutteringLife_19_9.wav,1.0,0.0
2805,train,0.0,0.0,0.0,MyStutteringLife_25_18.wav,1.0,0.0
2806,train,0.0,0.0,0.0,MyStutteringLife_26_31.wav,0.0,0.0
2807,train,0.0,0.0,0.0,MyStutteringLife_35_116.wav,1.0,0.0
2808,train,0.0,0.0,0.0,WomenWhoStutter_10_125.wav,1.0,0.0
2809,train,0.0,0.0,0.0,StutteringIsCool_22_27.wav,1.0,0.0
2810,train,0.0,0.0,0.0,StutteringIsCool_46_68.wav,0.0,1.0
2811,train,0.0,0.0,1.0,WomenWhoStutter_72_17.wav,1.0,0.0
2812,train,0.0,0.0,0.0,WomenWhoStutter_42_267.wav,0.0,1.0
2813,train,0.0,1.0,1.0,WomenWhoStutter_39_145.wav,0.0,0.0
2814,train,0.0,0.0,0.0,StutterTalk_78_18.wav,1.0,0.0
2815,train,0.0,0.0,0.0,StutteringIsCool_53_3.wav,1.0,0.0
2816,train,0.0,0.0,0.0,MyStutteringLife_35_181.wav,0.0,1.0
2817,train,0.0,0.0,1.0,StutteringIsCool_24_6.wav,1.0,0.0
2818,train,0.0,0.0,1.0,WomenWhoStutter_75_32.wav,1.0,0.0
2819,train,0.0,0.0,0.0,StutteringIsCool_82_66.wav,1.0,0.0
2820,train,0.0,1.0,0.0,WomenWhoStutter_30_204.wav,0.0,0.0
2821,train,1.0,0.0,1.0,MyStutteringLife_7_104.wav,0.0,0.0
2822,train,1.0,0.0,0.0,MyStutteringLife_27_20.wav,1.0,0.0
2823,train,0.0,0.0,0.0,WomenWhoStutter_42_190.wav,1.0,0.0
2824,train,0.0,1.0,0.0,WomenWhoStutter_48_7.wav,0.0,0.0
2825,train,0.0,0.0,1.0,StutterTalk_6_100.wav,1.0,0.0
2826,train,0.0,1.0,0.0,StutterTalk_74_14.wav,0.0,0.0
2827,train,0.0,0.0,0.0,MyStutteringLife_30_21.wav,1.0,0.0
2828,train,0.0,0.0,0.0,WomenWhoStutter_50_223.wav,1.0,0.0
2829,train,1.0,0.0,0.0,StutteringIsCool_44_33.wav,1.0,0.0
2830,train,0.0,0.0,0.0,WomenWhoStutter_96_64.wav,1.0,0.0
2831,train,0.0,0.0,0.0,StutteringIsCool_82_112.wav,0.0,0.0
2832,train,0.0,0.0,0.0,MyStutteringLife_9_17.wav,1.0,0.0
2833,train,0.0,0.0,0.0,StutteringIsCool_56_31.wav,1.0,0.0
2834,train,1.0,0.0,0.0,WomenWhoStutter_39_84.wav,0.0,0.0
2835,train,0.0,0.0,0.0,WomenWhoStutter_95_10.wav,1.0,0.0
2836,train,0.0,1.0,0.0,MyStutteringLife_28_27.wav,0.0,0.0
2837,train,0.0,0.0,1.0,WomenWhoStutter_94_2.wav,0.0,0.0
2838,train,0.0,0.0,0.0,WomenWhoStutter_40_11.wav,0.0,0.0
2839,train,0.0,0.0,0.0,WomenWhoStutter_39_55.wav,1.0,0.0
2840,train,0.0,1.0,1.0,StutteringIsCool_26_36.wav,0.0,0.0
2841,train,1.0,0.0,1.0,WomenWhoStutter_6_24.wav,0.0,0.0
2842,train,1.0,0.0,0.0,MyStutteringLife_30_6.wav,0.0,0.0
2843,train,0.0,0.0,0.0,WomenWhoStutter_56_31.wav,1.0,0.0
2844,train,0.0,0.0,1.0,HeStutters_19_27.wav,1.0,0.0
2845,train,0.0,0.0,0.0,HeStutters_19_15.wav,1.0,0.0
2846,train,0.0,0.0,0.0,WomenWhoStutter_90_3.wav,1.0,0.0
2847,train,0.0,1.0,0.0,WomenWhoStutter_71_24.wav,0.0,0.0
2848,train,0.0,0.0,1.0,WomenWhoStutter_31_11.wav,1.0,0.0
2849,train,0.0,1.0,0.0,StutterTalk_71_8.wav,0.0,0.0
2850,train,0.0,0.0,1.0,StutterTalk_4_28.wav,1.0,0.0
