,Prolongation,Block,Interjection,FileName,NoStutter,Repetition
1020,0.0,1.0,0.0,FluencyBank_071_69.wav,0.0,0.0
1021,1.0,0.0,0.0,FluencyBank_071_70.wav,0.0,0.0
1022,0.0,0.0,0.0,FluencyBank_071_71.wav,0.0,1.0
1023,0.0,0.0,0.0,FluencyBank_071_72.wav,0.0,1.0
1024,0.0,1.0,0.0,FluencyBank_071_73.wav,0.0,0.0
1025,0.0,0.0,0.0,FluencyBank_071_74.wav,0.0,1.0
1026,0.0,0.0,0.0,FluencyBank_071_75.wav,0.0,0.0
1027,1.0,0.0,0.0,FluencyBank_071_76.wav,0.0,0.0
1028,1.0,0.0,0.0,FluencyBank_071_77.wav,0.0,0.0
1029,0.0,0.0,0.0,FluencyBank_071_78.wav,0.0,0.0
1030,0.0,0.0,0.0,FluencyBank_071_79.wav,0.0,1.0
1031,0.0,1.0,0.0,FluencyBank_071_80.wav,0.0,0.0
1032,0.0,0.0,1.0,FluencyBank_071_81.wav,0.0,1.0
1033,1.0,0.0,0.0,FluencyBank_071_82.wav,0.0,0.0
1034,0.0,0.0,0.0,FluencyBank_071_83.wav,0.0,1.0
1035,0.0,0.0,0.0,FluencyBank_071_84.wav,1.0,0.0
1036,0.0,0.0,0.0,FluencyBank_071_85.wav,1.0,0.0
1037,0.0,0.0,0.0,FluencyBank_071_86.wav,0.0,0.0
1038,0.0,0.0,0.0,FluencyBank_071_87.wav,0.0,1.0
1039,0.0,1.0,0.0,FluencyBank_071_88.wav,0.0,0.0
1040,0.0,0.0,1.0,FluencyBank_071_89.wav,1.0,0.0
1041,0.0,0.0,0.0,FluencyBank_071_90.wav,1.0,0.0
1042,0.0,0.0,0.0,FluencyBank_071_91.wav,1.0,0.0
1043,0.0,0.0,0.0,FluencyBank_071_92.wav,1.0,0.0
1044,0.0,0.0,0.0,FluencyBank_071_93.wav,1.0,0.0
1045,0.0,0.0,0.0,FluencyBank_071_94.wav,1.0,0.0
1046,0.0,1.0,0.0,FluencyBank_071_95.wav,0.0,0.0
1047,0.0,0.0,0.0,FluencyBank_071_96.wav,0.0,1.0
1048,0.0,0.0,0.0,FluencyBank_071_97.wav,0.0,1.0
1049,0.0,1.0,0.0,FluencyBank_071_98.wav,0.0,0.0
1050,0.0,1.0,1.0,FluencyBank_071_99.wav,0.0,0.0
1051,0.0,1.0,0.0,FluencyBank_071_100.wav,0.0,0.0
1052,0.0,0.0,0.0,FluencyBank_071_101.wav,1.0,0.0
1053,0.0,0.0,0.0,FluencyBank_071_102.wav,1.0,0.0
1054,1.0,0.0,0.0,FluencyBank_071_103.wav,0.0,0.0
1055,0.0,0.0,1.0,FluencyBank_071_104.wav,0.0,1.0
1056,0.0,0.0,0.0,FluencyBank_071_105.wav,0.0,1.0
1057,0.0,1.0,0.0,FluencyBank_071_106.wav,0.0,1.0
1058,0.0,0.0,0.0,FluencyBank_071_107.wav,0.0,1.0
1059,0.0,0.0,0.0,FluencyBank_071_108.wav,0.0,0.0
1060,1.0,0.0,0.0,FluencyBank_071_109.wav,0.0,0.0
1061,1.0,0.0,0.0,FluencyBank_071_110.wav,0.0,0.0
1062,0.0,0.0,0.0,FluencyBank_071_111.wav,0.0,0.0
1063,0.0,1.0,0.0,FluencyBank_071_112.wav,0.0,1.0
1064,0.0,0.0,0.0,FluencyBank_071_113.wav,0.0,1.0
1065,0.0,0.0,0.0,FluencyBank_071_114.wav,1.0,0.0
1066,0.0,0.0,0.0,FluencyBank_071_115.wav,1.0,0.0
1067,0.0,0.0,0.0,FluencyBank_071_116.wav,1.0,0.0
1068,0.0,0.0,0.0,FluencyBank_071_117.wav,1.0,0.0
1069,0.0,0.0,0.0,FluencyBank_071_118.wav,0.0,0.0
1070,0.0,0.0,0.0,FluencyBank_071_119.wav,0.0,1.0
1071,0.0,0.0,0.0,FluencyBank_071_120.wav,0.0,1.0
1072,0.0,0.0,0.0,FluencyBank_076_0.wav,0.0,1.0
1073,0.0,0.0,0.0,FluencyBank_076_1.wav,0.0,1.0
1074,0.0,0.0,1.0,FluencyBank_076_2.wav,0.0,0.0
1075,0.0,0.0,0.0,FluencyBank_076_3.wav,1.0,0.0
1076,0.0,1.0,0.0,FluencyBank_076_4.wav,0.0,1.0
1077,0.0,0.0,0.0,FluencyBank_076_5.wav,1.0,0.0
1078,0.0,1.0,0.0,FluencyBank_076_6.wav,0.0,0.0
1079,0.0,0.0,0.0,FluencyBank_076_7.wav,0.0,1.0
1080,0.0,1.0,0.0,FluencyBank_076_8.wav,0.0,0.0
1081,1.0,0.0,0.0,FluencyBank_076_9.wav,0.0,0.0
1082,1.0,0.0,0.0,FluencyBank_076_10.wav,0.0,0.0
1083,0.0,0.0,0.0,FluencyBank_076_11.wav,1.0,0.0
1084,0.0,0.0,1.0,FluencyBank_076_12.wav,1.0,0.0
1085,0.0,0.0,1.0,FluencyBank_076_13.wav,1.0,0.0
1086,1.0,1.0,0.0,FluencyBank_076_14.wav,0.0,1.0
1087,0.0,1.0,0.0,FluencyBank_076_15.wav,0.0,0.0
1088,0.0,1.0,0.0,FluencyBank_076_16.wav,0.0,1.0
1089,0.0,0.0,1.0,FluencyBank_076_17.wav,0.0,1.0
1090,0.0,0.0,1.0,FluencyBank_076_18.wav,0.0,1.0
1091,0.0,0.0,0.0,FluencyBank_076_19.wav,0.0,0.0
1092,1.0,0.0,0.0,FluencyBank_076_20.wav,0.0,0.0
1093,0.0,1.0,0.0,FluencyBank_076_21.wav,0.0,0.0
1094,0.0,0.0,0.0,FluencyBank_076_22.wav,0.0,1.0
1095,0.0,0.0,0.0,FluencyBank_076_23.wav,1.0,0.0
1096,0.0,0.0,0.0,FluencyBank_076_24.wav,1.0,0.0
1097,0.0,1.0,0.0,FluencyBank_076_25.wav,0.0,1.0
1098,0.0,1.0,0.0,FluencyBank_076_26.wav,0.0,1.0
1099,0.0,0.0,1.0,FluencyBank_076_27.wav,0.0,0.0
1100,1.0,1.0,0.0,FluencyBank_076_28.wav,0.0,0.0
1101,0.0,0.0,1.0,FluencyBank_076_29.wav,0.0,0.0
1102,0.0,0.0,0.0,FluencyBank_076_30.wav,1.0,0.0
1103,0.0,0.0,0.0,FluencyBank_076_31.wav,1.0,0.0
1104,0.0,0.0,0.0,FluencyBank_076_32.wav,1.0,0.0
1105,0.0,0.0,1.0,FluencyBank_076_33.wav,0.0,0.0
1106,0.0,0.0,0.0,FluencyBank_076_34.wav,1.0,0.0
1107,1.0,0.0,0.0,FluencyBank_076_35.wav,0.0,0.0
1108,0.0,0.0,0.0,FluencyBank_076_36.wav,0.0,1.0
1109,0.0,1.0,0.0,FluencyBank_076_37.wav,0.0,1.0
1110,1.0,0.0,0.0,FluencyBank_076_38.wav,0.0,0.0
1111,1.0,0.0,0.0,FluencyBank_076_39.wav,0.0,1.0
1112,1.0,0.0,0.0,FluencyBank_076_40.wav,0.0,1.0
1113,1.0,1.0,0.0,FluencyBank_076_41.wav,0.0,1.0
1114,0.0,1.0,1.0,FluencyBank_076_42.wav,0.0,1.0
1115,0.0,1.0,0.0,FluencyBank_076_43.wav,0.0,0.0
1116,0.0,0.0,1.0,FluencyBank_076_44.wav,0.0,1.0
1117,0.0,0.0,0.0,FluencyBank_076_45.wav,0.0,1.0
1118,0.0,0.0,0.0,FluencyBank_076_46.wav,1.0,0.0
1119,0.0,0.0,0.0,FluencyBank_076_47.wav,1.0,0.0
1120,0.0,1.0,0.0,FluencyBank_076_48.wav,0.0,1.0
1121,0.0,1.0,0.0,FluencyBank_076_49.wav,0.0,0.0
1122,0.0,1.0,0.0,FluencyBank_076_50.wav,0.0,1.0
1123,0.0,0.0,0.0,FluencyBank_076_51.wav,1.0,0.0
1124,0.0,0.0,0.0,FluencyBank_076_52.wav,0.0,0.0
1125,0.0,0.0,1.0,FluencyBank_076_53.wav,0.0,1.0
1126,0.0,0.0,1.0,FluencyBank_076_54.wav,1.0,0.0
1127,1.0,1.0,1.0,FluencyBank_076_55.wav,0.0,0.0
1128,0.0,0.0,1.0,FluencyBank_076_56.wav,1.0,0.0
1129,0.0,0.0,1.0,FluencyBank_076_57.wav,1.0,0.0
1130,0.0,0.0,0.0,FluencyBank_076_58.wav,0.0,1.0
1131,0.0,0.0,0.0,FluencyBank_076_59.wav,0.0,0.0
1132,0.0,0.0,0.0,FluencyBank_076_60.wav,0.0,0.0
1133,0.0,0.0,0.0,FluencyBank_076_61.wav,0.0,0.0
1134,0.0,0.0,0.0,FluencyBank_076_62.wav,1.0,0.0
1135,0.0,0.0,0.0,FluencyBank_076_63.wav,1.0,0.0
1136,0.0,0.0,1.0,FluencyBank_076_64.wav,1.0,0.0
1137,0.0,0.0,0.0,FluencyBank_076_65.wav,1.0,0.0
1138,0.0,0.0,0.0,FluencyBank_076_66.wav,0.0,1.0
1139,0.0,0.0,0.0,FluencyBank_076_67.wav,1.0,0.0
1140,0.0,1.0,0.0,FluencyBank_076_68.wav,0.0,1.0
1141,0.0,0.0,0.0,FluencyBank_076_69.wav,0.0,0.0
1142,0.0,0.0,0.0,FluencyBank_076_70.wav,0.0,0.0
1143,1.0,0.0,0.0,FluencyBank_076_71.wav,0.0,0.0
1144,1.0,0.0,1.0,FluencyBank_076_72.wav,0.0,0.0
1145,0.0,0.0,0.0,FluencyBank_076_73.wav,0.0,1.0
1146,0.0,0.0,0.0,FluencyBank_076_74.wav,0.0,0.0
1147,0.0,0.0,1.0,FluencyBank_076_75.wav,0.0,0.0
1148,0.0,0.0,0.0,FluencyBank_076_76.wav,1.0,0.0
1149,0.0,0.0,0.0,FluencyBank_076_77.wav,0.0,0.0
1150,0.0,0.0,0.0,FluencyBank_076_78.wav,0.0,1.0
1151,0.0,0.0,0.0,FluencyBank_076_79.wav,1.0,0.0
1152,0.0,1.0,0.0,FluencyBank_076_80.wav,0.0,0.0
1153,0.0,0.0,0.0,FluencyBank_076_81.wav,0.0,1.0
1154,0.0,0.0,1.0,FluencyBank_076_82.wav,0.0,0.0
1155,0.0,1.0,0.0,FluencyBank_076_83.wav,0.0,0.0
1156,0.0,0.0,0.0,FluencyBank_076_84.wav,0.0,1.0
1157,0.0,0.0,0.0,FluencyBank_076_85.wav,1.0,0.0
1158,0.0,0.0,0.0,FluencyBank_076_86.wav,1.0,0.0
1159,0.0,0.0,0.0,FluencyBank_076_87.wav,1.0,0.0
1160,0.0,0.0,1.0,FluencyBank_076_88.wav,1.0,0.0
1161,1.0,1.0,0.0,FluencyBank_076_89.wav,0.0,0.0
1162,0.0,0.0,0.0,FluencyBank_076_90.wav,1.0,0.0
1163,0.0,0.0,0.0,FluencyBank_076_91.wav,1.0,0.0
1164,0.0,0.0,0.0,FluencyBank_076_92.wav,1.0,0.0
1165,1.0,0.0,1.0,FluencyBank_076_93.wav,0.0,0.0
1166,0.0,0.0,1.0,FluencyBank_076_94.wav,1.0,0.0
1167,0.0,0.0,0.0,FluencyBank_076_95.wav,0.0,1.0
1168,0.0,0.0,0.0,FluencyBank_081_0.wav,1.0,0.0
1169,0.0,0.0,0.0,FluencyBank_081_1.wav,0.0,0.0
1170,1.0,0.0,1.0,FluencyBank_081_2.wav,0.0,0.0
1171,0.0,1.0,0.0,FluencyBank_081_3.wav,0.0,0.0
1172,0.0,0.0,1.0,FluencyBank_081_4.wav,1.0,0.0
1173,0.0,0.0,0.0,FluencyBank_081_5.wav,0.0,0.0
1174,0.0,0.0,1.0,FluencyBank_081_6.wav,0.0,0.0
1175,0.0,0.0,0.0,FluencyBank_081_7.wav,0.0,1.0
1176,0.0,0.0,0.0,FluencyBank_081_8.wav,0.0,1.0
1177,0.0,0.0,0.0,FluencyBank_081_9.wav,0.0,1.0
1178,0.0,0.0,1.0,FluencyBank_081_10.wav,1.0,0.0
1179,0.0,0.0,0.0,FluencyBank_081_11.wav,1.0,0.0
1180,0.0,0.0,1.0,FluencyBank_081_12.wav,1.0,0.0
1181,0.0,0.0,0.0,FluencyBank_081_13.wav,0.0,1.0
1182,0.0,0.0,1.0,FluencyBank_081_14.wav,0.0,1.0
1183,0.0,1.0,0.0,FluencyBank_081_15.wav,0.0,0.0
1184,0.0,0.0,0.0,FluencyBank_081_16.wav,0.0,1.0
1185,0.0,0.0,0.0,FluencyBank_081_17.wav,0.0,1.0
1186,0.0,0.0,0.0,FluencyBank_081_18.wav,0.0,1.0
1187,0.0,0.0,1.0,FluencyBank_081_19.wav,1.0,0.0
1188,0.0,0.0,0.0,FluencyBank_081_20.wav,0.0,0.0
1189,0.0,0.0,0.0,FluencyBank_081_21.wav,0.0,1.0
1190,0.0,0.0,1.0,FluencyBank_081_22.wav,1.0,0.0
1191,0.0,0.0,0.0,FluencyBank_081_23.wav,1.0,0.0
1192,0.0,0.0,0.0,FluencyBank_081_24.wav,1.0,0.0
1193,0.0,0.0,0.0,FluencyBank_081_25.wav,0.0,1.0
1194,0.0,0.0,0.0,FluencyBank_081_26.wav,1.0,0.0
1195,0.0,0.0,0.0,FluencyBank_081_27.wav,1.0,0.0
1196,0.0,0.0,1.0,FluencyBank_081_28.wav,1.0,0.0
1197,0.0,0.0,0.0,FluencyBank_081_29.wav,0.0,1.0
1198,0.0,0.0,0.0,FluencyBank_081_30.wav,1.0,0.0
1199,0.0,0.0,0.0,FluencyBank_081_31.wav,1.0,0.0
1200,0.0,0.0,0.0,FluencyBank_081_32.wav,0.0,1.0
1201,0.0,0.0,0.0,FluencyBank_081_33.wav,1.0,0.0
1202,0.0,0.0,0.0,FluencyBank_081_34.wav,1.0,0.0
1203,1.0,0.0,0.0,FluencyBank_081_35.wav,0.0,0.0
1204,0.0,0.0,0.0,FluencyBank_081_36.wav,0.0,1.0
1205,0.0,0.0,1.0,FluencyBank_081_37.wav,1.0,0.0
1206,0.0,0.0,1.0,FluencyBank_081_38.wav,1.0,0.0
1207,0.0,0.0,1.0,FluencyBank_081_39.wav,0.0,1.0
1208,0.0,0.0,0.0,FluencyBank_081_40.wav,1.0,0.0
1209,0.0,0.0,0.0,FluencyBank_081_41.wav,0.0,0.0
1210,0.0,1.0,0.0,FluencyBank_081_42.wav,0.0,0.0
1211,0.0,0.0,0.0,FluencyBank_081_43.wav,1.0,0.0
1212,0.0,0.0,0.0,FluencyBank_081_44.wav,0.0,1.0
1213,0.0,0.0,1.0,FluencyBank_081_45.wav,0.0,1.0
1214,0.0,0.0,1.0,FluencyBank_081_46.wav,1.0,0.0
1215,0.0,0.0,0.0,FluencyBank_081_47.wav,0.0,0.0
1216,0.0,0.0,1.0,FluencyBank_081_48.wav,0.0,1.0
1217,1.0,0.0,0.0,FluencyBank_081_49.wav,0.0,0.0
1218,0.0,0.0,0.0,FluencyBank_081_50.wav,0.0,0.0
1219,0.0,0.0,0.0,FluencyBank_081_51.wav,1.0,0.0
1220,0.0,0.0,0.0,FluencyBank_081_52.wav,1.0,0.0
1221,0.0,0.0,0.0,FluencyBank_081_53.wav,0.0,1.0
1222,0.0,0.0,0.0,FluencyBank_081_54.wav,1.0,0.0
1223,0.0,0.0,0.0,FluencyBank_081_55.wav,1.0,0.0
1224,0.0,0.0,0.0,FluencyBank_081_56.wav,1.0,0.0
1225,0.0,0.0,0.0,FluencyBank_081_57.wav,1.0,0.0
1226,0.0,0.0,0.0,FluencyBank_081_58.wav,0.0,0.0
1227,0.0,0.0,1.0,FluencyBank_081_59.wav,1.0,0.0
1228,0.0,0.0,0.0,FluencyBank_081_60.wav,0.0,0.0
1229,0.0,0.0,0.0,FluencyBank_081_61.wav,0.0,1.0
1230,0.0,0.0,0.0,FluencyBank_081_62.wav,1.0,0.0
1231,0.0,0.0,0.0,FluencyBank_081_63.wav,1.0,0.0
1232,0.0,0.0,0.0,FluencyBank_081_64.wav,0.0,1.0
1233,1.0,0.0,1.0,FluencyBank_081_65.wav,0.0,0.0
1234,0.0,0.0,0.0,FluencyBank_081_66.wav,1.0,0.0
1235,0.0,0.0,0.0,FluencyBank_081_67.wav,0.0,1.0
1236,0.0,0.0,0.0,FluencyBank_081_68.wav,0.0,1.0
1237,1.0,0.0,1.0,FluencyBank_081_69.wav,0.0,0.0
1238,1.0,0.0,0.0,FluencyBank_081_70.wav,0.0,1.0
1239,0.0,1.0,0.0,FluencyBank_081_71.wav,0.0,0.0
1240,1.0,0.0,1.0,FluencyBank_081_72.wav,0.0,0.0
1241,0.0,0.0,0.0,FluencyBank_081_73.wav,0.0,1.0
1242,1.0,0.0,1.0,FluencyBank_081_74.wav,0.0,0.0
1243,0.0,0.0,0.0,FluencyBank_081_75.wav,1.0,0.0
1244,0.0,0.0,0.0,FluencyBank_081_76.wav,0.0,1.0
1245,0.0,0.0,1.0,FluencyBank_081_77.wav,0.0,1.0
1246,0.0,0.0,0.0,FluencyBank_081_78.wav,0.0,1.0
1247,0.0,1.0,0.0,FluencyBank_081_79.wav,0.0,0.0
1248,0.0,0.0,0.0,FluencyBank_081_80.wav,0.0,1.0
1249,0.0,1.0,0.0,FluencyBank_081_81.wav,0.0,0.0
1250,0.0,0.0,0.0,FluencyBank_081_82.wav,0.0,1.0
1251,0.0,0.0,0.0,FluencyBank_081_83.wav,0.0,1.0
1252,0.0,0.0,0.0,FluencyBank_081_84.wav,0.0,1.0
1253,0.0,0.0,0.0,FluencyBank_081_85.wav,0.0,1.0
1254,0.0,0.0,0.0,FluencyBank_081_86.wav,0.0,0.0
1255,0.0,0.0,1.0,FluencyBank_081_87.wav,1.0,0.0
1256,0.0,0.0,0.0,FluencyBank_081_88.wav,0.0,1.0
1257,0.0,0.0,1.0,FluencyBank_081_89.wav,1.0,0.0
1258,0.0,0.0,0.0,FluencyBank_081_90.wav,0.0,1.0
1259,0.0,0.0,1.0,FluencyBank_081_91.wav,1.0,0.0
1260,0.0,0.0,1.0,FluencyBank_081_92.wav,1.0,0.0
1261,0.0,0.0,0.0,FluencyBank_081_93.wav,1.0,0.0
1262,0.0,0.0,1.0,FluencyBank_081_94.wav,0.0,0.0
1263,0.0,0.0,0.0,FluencyBank_081_95.wav,0.0,1.0
1264,0.0,0.0,1.0,FluencyBank_081_96.wav,1.0,0.0
1265,0.0,0.0,0.0,FluencyBank_081_97.wav,0.0,1.0
1266,0.0,0.0,0.0,FluencyBank_081_98.wav,1.0,0.0
1267,1.0,0.0,1.0,FluencyBank_081_99.wav,0.0,0.0
1268,0.0,0.0,1.0,FluencyBank_081_100.wav,1.0,0.0
1269,0.0,1.0,0.0,FluencyBank_081_101.wav,0.0,0.0
1270,1.0,0.0,1.0,FluencyBank_081_102.wav,0.0,0.0
1271,1.0,0.0,1.0,FluencyBank_081_103.wav,0.0,0.0
1272,0.0,0.0,0.0,FluencyBank_081_104.wav,1.0,0.0
1273,0.0,0.0,1.0,FluencyBank_081_105.wav,0.0,1.0
1274,0.0,0.0,1.0,FluencyBank_081_106.wav,0.0,1.0
1275,0.0,0.0,0.0,FluencyBank_081_107.wav,0.0,1.0
1276,0.0,0.0,1.0,FluencyBank_081_108.wav,1.0,0.0
1277,0.0,0.0,1.0,FluencyBank_081_109.wav,1.0,0.0
1278,0.0,0.0,1.0,FluencyBank_081_110.wav,1.0,0.0
1279,1.0,0.0,0.0,FluencyBank_081_111.wav,0.0,0.0
1280,0.0,0.0,1.0,FluencyBank_081_112.wav,0.0,1.0
1281,0.0,0.0,0.0,FluencyBank_081_113.wav,1.0,0.0
1282,0.0,0.0,0.0,FluencyBank_081_114.wav,0.0,0.0
1283,0.0,0.0,1.0,FluencyBank_081_115.wav,1.0,0.0
1284,0.0,0.0,0.0,FluencyBank_081_116.wav,1.0,0.0
1285,0.0,0.0,0.0,FluencyBank_081_117.wav,0.0,0.0
1286,0.0,0.0,1.0,FluencyBank_081_118.wav,1.0,0.0
1287,0.0,0.0,1.0,FluencyBank_081_119.wav,0.0,0.0
1288,0.0,0.0,0.0,FluencyBank_081_120.wav,1.0,0.0
1289,0.0,0.0,0.0,FluencyBank_081_121.wav,1.0,0.0
1290,0.0,0.0,0.0,FluencyBank_081_122.wav,0.0,1.0
1291,0.0,0.0,0.0,FluencyBank_081_123.wav,0.0,1.0
1292,0.0,0.0,0.0,FluencyBank_081_124.wav,1.0,0.0
1293,1.0,0.0,0.0,FluencyBank_081_125.wav,0.0,1.0
1294,1.0,0.0,0.0,FluencyBank_081_126.wav,0.0,0.0
1295,0.0,0.0,0.0,FluencyBank_081_127.wav,1.0,0.0
1296,0.0,0.0,0.0,FluencyBank_081_128.wav,1.0,0.0
1297,0.0,0.0,0.0,FluencyBank_081_129.wav,1.0,0.0
1298,0.0,0.0,1.0,FluencyBank_081_130.wav,0.0,1.0
1299,0.0,0.0,0.0,FluencyBank_081_131.wav,0.0,0.0
1300,0.0,0.0,0.0,FluencyBank_081_132.wav,1.0,0.0
1301,0.0,1.0,0.0,FluencyBank_081_133.wav,0.0,0.0
1302,0.0,0.0,0.0,FluencyBank_081_134.wav,0.0,1.0
1303,0.0,0.0,0.0,FluencyBank_081_135.wav,0.0,1.0
1304,0.0,0.0,0.0,FluencyBank_081_136.wav,0.0,1.0
1305,0.0,0.0,0.0,FluencyBank_081_137.wav,1.0,0.0
1306,1.0,0.0,0.0,FluencyBank_081_138.wav,0.0,0.0
1307,0.0,0.0,0.0,FluencyBank_081_139.wav,0.0,1.0
1308,0.0,0.0,0.0,FluencyBank_081_140.wav,1.0,0.0
1309,0.0,0.0,1.0,FluencyBank_081_141.wav,0.0,0.0
1310,1.0,0.0,0.0,FluencyBank_081_142.wav,0.0,0.0
1311,1.0,1.0,0.0,FluencyBank_081_143.wav,0.0,0.0
1312,0.0,1.0,0.0,FluencyBank_081_144.wav,0.0,0.0
1313,1.0,0.0,0.0,FluencyBank_081_145.wav,0.0,0.0
1314,0.0,0.0,0.0,FluencyBank_081_146.wav,0.0,1.0
1315,1.0,0.0,0.0,FluencyBank_081_147.wav,0.0,0.0
1316,0.0,0.0,0.0,FluencyBank_081_148.wav,1.0,0.0
1317,0.0,0.0,0.0,FluencyBank_081_149.wav,0.0,1.0
1318,0.0,0.0,0.0,FluencyBank_081_150.wav,0.0,1.0
1319,0.0,0.0,1.0,FluencyBank_081_151.wav,0.0,1.0
1320,0.0,0.0,1.0,FluencyBank_081_152.wav,1.0,0.0
1321,0.0,0.0,0.0,FluencyBank_081_153.wav,1.0,0.0
1322,1.0,0.0,0.0,FluencyBank_081_154.wav,0.0,0.0
1323,0.0,1.0,0.0,FluencyBank_081_155.wav,0.0,0.0
1324,0.0,0.0,1.0,FluencyBank_081_156.wav,1.0,0.0
1325,0.0,0.0,0.0,FluencyBank_081_157.wav,1.0,0.0
1326,0.0,0.0,0.0,FluencyBank_081_158.wav,0.0,0.0
1327,0.0,0.0,0.0,FluencyBank_081_159.wav,0.0,1.0
1328,0.0,0.0,0.0,FluencyBank_081_160.wav,0.0,1.0
1329,0.0,0.0,0.0,FluencyBank_081_161.wav,0.0,0.0
1330,0.0,0.0,0.0,FluencyBank_081_162.wav,1.0,0.0
1331,1.0,0.0,0.0,FluencyBank_081_163.wav,0.0,0.0
1332,0.0,0.0,1.0,FluencyBank_081_164.wav,1.0,0.0
1333,0.0,0.0,0.0,FluencyBank_087_0.wav,1.0,0.0
1334,0.0,0.0,1.0,FluencyBank_087_1.wav,0.0,1.0
1335,0.0,0.0,1.0,FluencyBank_087_2.wav,0.0,1.0
1336,0.0,0.0,1.0,FluencyBank_087_3.wav,0.0,1.0
1337,0.0,0.0,0.0,FluencyBank_087_4.wav,0.0,1.0
1338,0.0,0.0,1.0,FluencyBank_087_5.wav,0.0,1.0
1339,0.0,0.0,1.0,FluencyBank_087_6.wav,0.0,1.0
1340,0.0,0.0,1.0,FluencyBank_087_7.wav,0.0,1.0
1341,0.0,0.0,1.0,FluencyBank_087_8.wav,1.0,0.0
1342,0.0,1.0,1.0,FluencyBank_087_9.wav,0.0,0.0
1343,0.0,0.0,1.0,FluencyBank_087_10.wav,0.0,1.0
1344,0.0,0.0,1.0,FluencyBank_087_11.wav,0.0,1.0
1345,0.0,0.0,1.0,FluencyBank_087_12.wav,1.0,0.0
1346,0.0,0.0,1.0,FluencyBank_087_13.wav,1.0,0.0
1347,0.0,0.0,1.0,FluencyBank_087_14.wav,1.0,0.0
1348,0.0,0.0,1.0,FluencyBank_087_15.wav,0.0,1.0
1349,0.0,0.0,0.0,FluencyBank_087_16.wav,0.0,0.0
1350,0.0,0.0,1.0,FluencyBank_087_17.wav,1.0,0.0
1351,0.0,0.0,1.0,FluencyBank_087_18.wav,1.0,0.0
1352,0.0,0.0,1.0,FluencyBank_087_19.wav,0.0,1.0
1353,0.0,0.0,1.0,FluencyBank_087_20.wav,0.0,1.0
1354,0.0,0.0,0.0,FluencyBank_087_21.wav,0.0,1.0
1355,1.0,0.0,0.0,FluencyBank_087_22.wav,0.0,1.0
1356,0.0,0.0,1.0,FluencyBank_087_23.wav,1.0,0.0
1357,0.0,0.0,1.0,FluencyBank_087_24.wav,1.0,0.0
1358,0.0,0.0,0.0,FluencyBank_087_25.wav,1.0,0.0
1359,0.0,0.0,1.0,FluencyBank_087_26.wav,0.0,1.0
1360,0.0,0.0,1.0,FluencyBank_087_27.wav,0.0,1.0
1361,0.0,0.0,0.0,FluencyBank_087_28.wav,0.0,1.0
1362,1.0,0.0,1.0,FluencyBank_087_29.wav,0.0,1.0
1363,0.0,0.0,1.0,FluencyBank_087_30.wav,0.0,1.0
1364,0.0,0.0,1.0,FluencyBank_087_31.wav,1.0,0.0
1365,1.0,0.0,1.0,FluencyBank_087_32.wav,0.0,1.0
1366,0.0,0.0,1.0,FluencyBank_087_33.wav,0.0,1.0
1367,0.0,0.0,1.0,FluencyBank_087_34.wav,0.0,1.0
1368,0.0,0.0,1.0,FluencyBank_087_35.wav,1.0,0.0
1369,0.0,0.0,1.0,FluencyBank_087_36.wav,0.0,1.0
1370,0.0,0.0,1.0,FluencyBank_087_37.wav,0.0,1.0
1371,0.0,0.0,1.0,FluencyBank_087_38.wav,0.0,1.0
1372,0.0,0.0,1.0,FluencyBank_087_39.wav,1.0,0.0
1373,0.0,0.0,1.0,FluencyBank_087_40.wav,0.0,1.0
1374,0.0,1.0,0.0,FluencyBank_087_41.wav,0.0,0.0
1375,0.0,0.0,1.0,FluencyBank_087_42.wav,1.0,0.0
1376,1.0,0.0,0.0,FluencyBank_087_43.wav,0.0,0.0
1377,0.0,0.0,0.0,FluencyBank_087_44.wav,1.0,0.0
1378,0.0,0.0,0.0,FluencyBank_087_45.wav,0.0,1.0
1379,0.0,0.0,0.0,FluencyBank_087_46.wav,0.0,1.0
1380,0.0,0.0,0.0,FluencyBank_087_47.wav,0.0,1.0
1381,0.0,0.0,0.0,FluencyBank_087_48.wav,0.0,1.0
1382,0.0,0.0,1.0,FluencyBank_087_49.wav,1.0,0.0
1383,0.0,0.0,1.0,FluencyBank_087_50.wav,0.0,1.0
1384,0.0,0.0,1.0,FluencyBank_087_51.wav,1.0,0.0
1385,0.0,1.0,1.0,FluencyBank_087_52.wav,0.0,0.0
1386,0.0,0.0,1.0,FluencyBank_087_53.wav,0.0,1.0
1387,0.0,0.0,1.0,FluencyBank_087_54.wav,0.0,1.0
1388,0.0,0.0,1.0,FluencyBank_087_55.wav,0.0,1.0
1389,0.0,0.0,1.0,FluencyBank_087_56.wav,0.0,1.0
1390,0.0,0.0,0.0,FluencyBank_087_57.wav,0.0,1.0
1391,0.0,0.0,1.0,FluencyBank_087_58.wav,0.0,1.0
1392,0.0,0.0,1.0,FluencyBank_087_59.wav,0.0,1.0
1393,0.0,0.0,1.0,FluencyBank_087_60.wav,1.0,0.0
1394,0.0,0.0,1.0,FluencyBank_087_61.wav,0.0,1.0
1395,0.0,0.0,1.0,FluencyBank_087_62.wav,0.0,1.0
1396,0.0,0.0,1.0,FluencyBank_087_63.wav,0.0,1.0
