,SEP12k,SEP28k-E,SEP28k-T,SEP28k-D,Prolongation,Block,Interjection,FileName,Stutter,Repetition
8590,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_15_6.wav,1.0,1.0
8591,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_15_7.wav,0.0,0.0
8592,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_15_8.wav,0.0,0.0
8593,train,dev,dev,train,1.0,0.0,0.0,StrongVoices_15_9.wav,1.0,0.0
8594,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_15_10.wav,0.0,0.0
8595,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_15_11.wav,0.0,0.0
8596,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_15_12.wav,0.0,0.0
8597,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_15_13.wav,0.0,0.0
8598,train,dev,dev,train,1.0,0.0,0.0,StrongVoices_15_14.wav,1.0,0.0
8599,train,dev,dev,train,0.0,1.0,0.0,StrongVoices_15_15.wav,1.0,0.0
8600,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_15_16.wav,0.0,0.0
8601,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_15_17.wav,0.0,0.0
8602,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_15_18.wav,0.0,0.0
8603,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_15_19.wav,0.0,0.0
8604,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_15_20.wav,0.0,0.0
8605,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_15_21.wav,0.0,0.0
8606,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_15_22.wav,0.0,0.0
8607,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_15_23.wav,0.0,0.0
8608,train,dev,dev,train,1.0,0.0,0.0,StrongVoices_15_24.wav,1.0,0.0
8609,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_15_25.wav,0.0,0.0
8610,train,dev,dev,train,0.0,1.0,0.0,StrongVoices_15_26.wav,1.0,0.0
8611,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_15_27.wav,0.0,0.0
8612,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_15_28.wav,1.0,0.0
8613,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_15_29.wav,0.0,0.0
8614,train,dev,dev,train,0.0,1.0,0.0,StrongVoices_15_30.wav,1.0,0.0
8615,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_15_31.wav,0.0,0.0
8616,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_15_32.wav,0.0,0.0
8617,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_15_33.wav,0.0,0.0
8618,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_15_34.wav,0.0,0.0
8619,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_15_35.wav,0.0,0.0
8620,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_15_36.wav,0.0,0.0
8621,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_15_37.wav,0.0,0.0
8622,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_15_38.wav,0.0,0.0
8623,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_15_39.wav,0.0,0.0
8624,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_16_0.wav,0.0,0.0
8625,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_16_1.wav,0.0,0.0
8626,train,dev,dev,train,0.0,0.0,1.0,StrongVoices_16_2.wav,0.0,0.0
8627,train,dev,dev,train,0.0,1.0,0.0,StrongVoices_16_3.wav,1.0,0.0
8628,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_16_4.wav,0.0,0.0
8629,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_16_5.wav,0.0,0.0
8630,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_16_6.wav,0.0,0.0
8631,train,dev,dev,train,0.0,1.0,0.0,StrongVoices_16_7.wav,0.0,0.0
8632,train,dev,dev,train,0.0,1.0,0.0,StrongVoices_16_8.wav,1.0,0.0
8633,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_16_9.wav,0.0,0.0
8634,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_16_10.wav,0.0,0.0
8635,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_16_11.wav,0.0,0.0
8636,train,dev,dev,train,1.0,0.0,0.0,StrongVoices_16_12.wav,1.0,0.0
8637,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_16_13.wav,0.0,0.0
8638,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_16_14.wav,0.0,0.0
8639,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_16_15.wav,0.0,0.0
8640,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_16_16.wav,0.0,0.0
8641,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_16_17.wav,0.0,0.0
8642,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_16_18.wav,0.0,0.0
8643,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_16_19.wav,0.0,0.0
8644,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_16_20.wav,0.0,0.0
8645,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_16_21.wav,0.0,0.0
8646,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_16_22.wav,0.0,0.0
8647,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_16_23.wav,0.0,0.0
8648,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_16_24.wav,0.0,0.0
8649,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_16_25.wav,0.0,0.0
8650,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_16_26.wav,0.0,0.0
8651,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_16_27.wav,1.0,1.0
8652,train,dev,dev,train,0.0,0.0,1.0,StrongVoices_16_28.wav,0.0,0.0
8653,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_16_29.wav,0.0,0.0
8654,train,dev,dev,train,1.0,0.0,0.0,StrongVoices_16_30.wav,1.0,1.0
8655,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_16_31.wav,0.0,0.0
8656,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_16_32.wav,0.0,0.0
8657,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_16_33.wav,0.0,0.0
8658,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_16_34.wav,0.0,0.0
8659,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_16_35.wav,0.0,0.0
8660,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_16_36.wav,1.0,0.0
8661,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_16_37.wav,1.0,0.0
8662,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_16_38.wav,0.0,0.0
8663,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_16_39.wav,0.0,0.0
8664,train,test,train,dev,1.0,0.0,0.0,StrongVoices_17_0.wav,1.0,0.0
8665,train,test,train,dev,1.0,0.0,0.0,StrongVoices_17_1.wav,1.0,0.0
8666,train,test,train,dev,1.0,0.0,0.0,StrongVoices_17_2.wav,1.0,0.0
8667,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_17_3.wav,0.0,0.0
8668,train,test,train,dev,0.0,0.0,0.0,StrongVoices_17_4.wav,0.0,0.0
8669,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_17_5.wav,0.0,0.0
8670,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_17_6.wav,0.0,0.0
8671,train,test,train,dev,0.0,0.0,0.0,StrongVoices_17_7.wav,1.0,0.0
8672,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_17_8.wav,1.0,1.0
8673,train,test,train,dev,0.0,0.0,0.0,StrongVoices_17_9.wav,0.0,0.0
8674,train,test,train,dev,1.0,0.0,0.0,StrongVoices_17_10.wav,1.0,0.0
8675,train,test,train,dev,0.0,0.0,0.0,StrongVoices_17_11.wav,0.0,0.0
8676,train,test,train,dev,0.0,0.0,0.0,StrongVoices_17_12.wav,0.0,0.0
8677,train,test,train,dev,1.0,1.0,1.0,StrongVoices_17_13.wav,1.0,0.0
8678,train,test,train,dev,0.0,0.0,0.0,StrongVoices_17_14.wav,0.0,0.0
8679,train,test,train,dev,0.0,0.0,0.0,StrongVoices_17_15.wav,0.0,0.0
8680,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_17_16.wav,1.0,0.0
8681,train,test,train,dev,1.0,0.0,0.0,StrongVoices_17_17.wav,1.0,0.0
8682,train,test,train,dev,1.0,0.0,0.0,StrongVoices_17_18.wav,1.0,0.0
8683,train,test,train,dev,0.0,0.0,0.0,StrongVoices_17_19.wav,0.0,0.0
8684,train,dev,dev,train,1.0,0.0,0.0,StrongVoices_17_20.wav,1.0,0.0
8685,train,test,train,dev,0.0,0.0,0.0,StrongVoices_17_21.wav,0.0,0.0
8686,train,test,train,dev,0.0,0.0,0.0,StrongVoices_17_22.wav,1.0,0.0
8687,train,test,train,dev,1.0,0.0,0.0,StrongVoices_17_23.wav,1.0,0.0
8688,train,test,train,dev,0.0,0.0,0.0,StrongVoices_17_24.wav,0.0,0.0
8689,train,test,train,dev,0.0,0.0,0.0,StrongVoices_17_25.wav,0.0,0.0
8690,train,test,train,dev,0.0,0.0,0.0,StrongVoices_17_26.wav,1.0,0.0
8691,train,test,train,dev,1.0,0.0,0.0,StrongVoices_17_27.wav,1.0,0.0
8692,train,test,train,dev,0.0,0.0,0.0,StrongVoices_17_28.wav,0.0,0.0
8693,train,dev,dev,train,1.0,0.0,0.0,StrongVoices_17_29.wav,1.0,0.0
8694,train,test,train,dev,0.0,0.0,0.0,StrongVoices_17_30.wav,0.0,0.0
8695,train,test,train,dev,1.0,0.0,0.0,StrongVoices_17_31.wav,1.0,0.0
8696,train,test,train,dev,0.0,0.0,0.0,StrongVoices_17_32.wav,0.0,0.0
8697,train,test,train,dev,0.0,0.0,0.0,StrongVoices_17_33.wav,0.0,0.0
8698,train,test,train,dev,0.0,0.0,0.0,StrongVoices_17_34.wav,0.0,0.0
8699,train,test,train,dev,0.0,0.0,0.0,StrongVoices_17_35.wav,1.0,0.0
8700,train,test,train,dev,0.0,0.0,0.0,StrongVoices_17_36.wav,1.0,0.0
8701,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_17_37.wav,0.0,0.0
8702,train,test,train,dev,0.0,1.0,0.0,StrongVoices_17_38.wav,1.0,0.0
8703,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_17_39.wav,0.0,0.0
8704,train,test,train,dev,0.0,0.0,0.0,StrongVoices_18_0.wav,1.0,1.0
8705,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_18_1.wav,0.0,0.0
8706,train,test,train,dev,0.0,0.0,0.0,StrongVoices_18_2.wav,0.0,0.0
8707,train,dev,dev,train,1.0,0.0,1.0,StrongVoices_18_3.wav,1.0,0.0
8708,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_18_4.wav,0.0,0.0
8710,train,test,train,dev,0.0,0.0,1.0,StrongVoices_18_6.wav,1.0,0.0
8711,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_18_7.wav,0.0,0.0
8712,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_18_8.wav,0.0,0.0
8713,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_18_9.wav,0.0,0.0
8714,train,test,train,dev,0.0,0.0,0.0,StrongVoices_18_10.wav,0.0,0.0
8715,train,test,train,dev,0.0,0.0,0.0,StrongVoices_18_11.wav,0.0,0.0
8716,train,dev,dev,train,1.0,1.0,0.0,StrongVoices_18_12.wav,1.0,0.0
8717,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_18_13.wav,1.0,0.0
8718,train,test,train,dev,0.0,0.0,0.0,StrongVoices_18_14.wav,0.0,0.0
8719,train,test,train,dev,0.0,0.0,0.0,StrongVoices_18_15.wav,0.0,0.0
8720,train,test,train,dev,0.0,0.0,0.0,StrongVoices_18_16.wav,0.0,0.0
8721,train,test,train,dev,0.0,0.0,0.0,StrongVoices_18_17.wav,0.0,0.0
8722,train,dev,dev,train,0.0,0.0,1.0,StrongVoices_18_18.wav,0.0,0.0
8723,train,dev,dev,train,1.0,1.0,0.0,StrongVoices_18_19.wav,1.0,0.0
8724,train,test,train,dev,0.0,0.0,0.0,StrongVoices_18_20.wav,0.0,0.0
8725,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_18_21.wav,0.0,0.0
8726,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_18_22.wav,0.0,0.0
8727,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_18_23.wav,0.0,0.0
8728,train,dev,dev,train,1.0,0.0,0.0,StrongVoices_18_24.wav,1.0,0.0
8729,train,test,train,dev,0.0,0.0,0.0,StrongVoices_18_25.wav,1.0,0.0
8730,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_18_26.wav,0.0,0.0
8731,train,dev,dev,train,1.0,1.0,0.0,StrongVoices_18_27.wav,1.0,0.0
8732,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_18_28.wav,0.0,0.0
8733,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_18_29.wav,0.0,0.0
8734,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_18_30.wav,0.0,0.0
8735,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_18_31.wav,0.0,0.0
8736,train,test,train,dev,0.0,0.0,0.0,StrongVoices_18_32.wav,0.0,0.0
8737,train,dev,dev,train,1.0,0.0,0.0,StrongVoices_18_33.wav,1.0,0.0
8738,train,dev,dev,train,1.0,0.0,0.0,StrongVoices_18_34.wav,1.0,0.0
8739,train,test,train,dev,0.0,0.0,1.0,StrongVoices_18_35.wav,0.0,0.0
8740,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_18_36.wav,0.0,0.0
8741,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_18_37.wav,0.0,0.0
8742,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_18_38.wav,0.0,0.0
8744,train,test,train,dev,1.0,0.0,0.0,StrongVoices_19_0.wav,1.0,0.0
8745,train,test,train,dev,0.0,0.0,0.0,StrongVoices_19_1.wav,0.0,0.0
8746,train,test,train,dev,0.0,0.0,1.0,StrongVoices_19_2.wav,0.0,0.0
8747,train,test,train,dev,0.0,0.0,0.0,StrongVoices_19_3.wav,0.0,0.0
8748,train,test,train,dev,1.0,0.0,0.0,StrongVoices_19_4.wav,1.0,0.0
8749,train,test,train,dev,0.0,0.0,0.0,StrongVoices_19_5.wav,0.0,0.0
8750,train,test,train,dev,0.0,0.0,0.0,StrongVoices_19_6.wav,0.0,0.0
8751,train,test,train,dev,0.0,0.0,0.0,StrongVoices_19_7.wav,1.0,0.0
8752,train,test,train,dev,0.0,0.0,0.0,StrongVoices_19_8.wav,0.0,0.0
8753,train,test,train,dev,0.0,0.0,0.0,StrongVoices_19_9.wav,0.0,0.0
8754,train,test,train,dev,0.0,0.0,1.0,StrongVoices_19_10.wav,0.0,0.0
8755,train,dev,dev,train,1.0,0.0,0.0,StrongVoices_19_11.wav,1.0,0.0
8756,train,test,train,dev,1.0,0.0,1.0,StrongVoices_19_12.wav,1.0,0.0
8757,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_19_13.wav,0.0,0.0
8758,train,test,train,dev,0.0,0.0,0.0,StrongVoices_19_14.wav,0.0,0.0
8759,train,test,train,dev,1.0,0.0,0.0,StrongVoices_19_15.wav,1.0,0.0
8760,train,test,train,dev,0.0,0.0,1.0,StrongVoices_19_16.wav,0.0,0.0
8761,train,test,train,dev,0.0,0.0,0.0,StrongVoices_19_17.wav,0.0,0.0
8762,train,test,train,dev,0.0,0.0,0.0,StrongVoices_19_18.wav,0.0,0.0
8763,train,dev,dev,train,1.0,0.0,0.0,StrongVoices_19_19.wav,1.0,0.0
8764,train,test,train,dev,0.0,0.0,0.0,StrongVoices_19_20.wav,0.0,0.0
8765,train,test,train,dev,0.0,0.0,0.0,StrongVoices_19_21.wav,0.0,0.0
8766,train,test,train,dev,0.0,0.0,0.0,StrongVoices_19_22.wav,0.0,0.0
8767,train,dev,dev,train,0.0,1.0,0.0,StrongVoices_19_23.wav,1.0,0.0
8768,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_19_24.wav,0.0,0.0
8769,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_19_25.wav,1.0,0.0
8770,train,dev,dev,train,0.0,1.0,0.0,StrongVoices_19_26.wav,1.0,0.0
8771,train,dev,dev,train,0.0,0.0,1.0,StrongVoices_19_27.wav,1.0,0.0
8772,train,test,train,dev,0.0,0.0,0.0,StrongVoices_19_28.wav,0.0,0.0
8773,train,test,train,dev,1.0,0.0,1.0,StrongVoices_19_29.wav,1.0,0.0
8774,train,test,train,dev,0.0,0.0,0.0,StrongVoices_19_30.wav,0.0,0.0
8775,train,test,train,dev,0.0,0.0,0.0,StrongVoices_19_31.wav,0.0,0.0
8776,train,test,train,dev,0.0,0.0,0.0,StrongVoices_19_32.wav,0.0,0.0
8777,train,test,train,dev,0.0,0.0,0.0,StrongVoices_19_33.wav,1.0,0.0
8778,train,test,train,dev,0.0,1.0,0.0,StrongVoices_19_34.wav,1.0,0.0
8779,train,test,train,dev,1.0,0.0,0.0,StrongVoices_19_35.wav,1.0,0.0
8780,train,test,train,dev,0.0,0.0,0.0,StrongVoices_19_36.wav,0.0,0.0
8781,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_19_37.wav,0.0,0.0
8782,train,test,train,dev,0.0,0.0,0.0,StrongVoices_19_38.wav,0.0,0.0
8783,train,test,train,dev,1.0,0.0,0.0,StrongVoices_19_39.wav,1.0,0.0
8784,train,dev,dev,train,1.0,0.0,0.0,StrongVoices_20_0.wav,1.0,0.0
8785,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_20_1.wav,0.0,0.0
8786,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_20_2.wav,0.0,0.0
8787,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_20_3.wav,0.0,0.0
8788,train,dev,dev,train,0.0,0.0,1.0,StrongVoices_20_4.wav,1.0,0.0
8789,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_20_5.wav,0.0,0.0
8790,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_20_6.wav,0.0,0.0
8791,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_20_7.wav,0.0,0.0
8792,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_20_8.wav,0.0,0.0
8793,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_20_9.wav,0.0,0.0
8794,train,test,train,dev,1.0,0.0,0.0,StrongVoices_20_10.wav,1.0,0.0
8795,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_20_11.wav,0.0,0.0
8796,train,dev,dev,train,1.0,0.0,1.0,StrongVoices_20_12.wav,0.0,0.0
8797,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_20_13.wav,0.0,0.0
8798,train,test,train,dev,0.0,0.0,0.0,StrongVoices_20_14.wav,0.0,0.0
8799,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_20_15.wav,0.0,0.0
8800,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_20_16.wav,0.0,0.0
8801,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_20_17.wav,0.0,0.0
8802,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_20_18.wav,0.0,0.0
8803,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_20_19.wav,0.0,0.0
8804,train,dev,dev,train,1.0,0.0,0.0,StrongVoices_20_20.wav,1.0,0.0
8805,train,test,train,dev,0.0,0.0,0.0,StrongVoices_20_21.wav,0.0,0.0
8806,train,dev,dev,train,1.0,0.0,0.0,StrongVoices_20_22.wav,1.0,0.0
8807,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_20_23.wav,0.0,0.0
8808,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_20_24.wav,0.0,0.0
8809,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_20_25.wav,0.0,0.0
8810,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_20_26.wav,0.0,0.0
8811,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_20_27.wav,0.0,0.0
8812,train,test,train,dev,1.0,0.0,0.0,StrongVoices_20_28.wav,1.0,0.0
8813,train,dev,dev,train,0.0,0.0,1.0,StrongVoices_20_29.wav,0.0,0.0
8814,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_20_30.wav,0.0,0.0
8815,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_20_31.wav,0.0,0.0
8816,train,dev,dev,train,1.0,0.0,0.0,StrongVoices_20_32.wav,1.0,0.0
8817,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_20_33.wav,1.0,1.0
8818,train,dev,dev,train,0.0,0.0,1.0,StrongVoices_20_34.wav,0.0,0.0
8819,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_20_35.wav,0.0,0.0
8820,train,dev,dev,train,0.0,0.0,1.0,StrongVoices_20_36.wav,0.0,0.0
8821,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_20_37.wav,0.0,0.0
8822,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_20_38.wav,0.0,0.0
8823,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_20_39.wav,0.0,0.0
8824,train,test,train,dev,0.0,1.0,0.0,StrongVoices_21_0.wav,1.0,0.0
8825,train,test,train,dev,0.0,0.0,0.0,StrongVoices_21_1.wav,0.0,0.0
8826,train,test,train,dev,0.0,1.0,1.0,StrongVoices_21_2.wav,1.0,0.0
8827,train,test,train,dev,0.0,0.0,0.0,StrongVoices_21_3.wav,1.0,0.0
8828,train,test,train,dev,0.0,1.0,0.0,StrongVoices_21_4.wav,1.0,0.0
8829,train,test,train,dev,0.0,0.0,0.0,StrongVoices_21_5.wav,0.0,0.0
8830,train,test,train,dev,0.0,0.0,1.0,StrongVoices_21_6.wav,0.0,0.0
8831,train,test,train,dev,0.0,0.0,0.0,StrongVoices_21_7.wav,0.0,0.0
8833,train,test,train,dev,0.0,0.0,0.0,StrongVoices_21_9.wav,0.0,0.0
8834,train,test,train,dev,0.0,1.0,0.0,StrongVoices_21_10.wav,1.0,0.0
8835,train,test,train,dev,0.0,0.0,0.0,StrongVoices_21_11.wav,0.0,0.0
8836,train,test,train,dev,0.0,0.0,0.0,StrongVoices_21_12.wav,0.0,0.0
8837,train,test,train,dev,1.0,0.0,0.0,StrongVoices_21_13.wav,1.0,0.0
8838,train,test,train,dev,0.0,0.0,0.0,StrongVoices_21_14.wav,0.0,0.0
8839,train,test,train,dev,0.0,0.0,0.0,StrongVoices_21_15.wav,0.0,0.0
8840,train,test,train,dev,0.0,0.0,0.0,StrongVoices_21_16.wav,0.0,0.0
8841,train,test,train,dev,0.0,0.0,0.0,StrongVoices_21_17.wav,0.0,0.0
8842,train,test,train,dev,0.0,0.0,0.0,StrongVoices_21_18.wav,0.0,0.0
8843,train,test,train,dev,0.0,1.0,0.0,StrongVoices_21_19.wav,0.0,0.0
8844,train,test,train,dev,0.0,1.0,0.0,StrongVoices_21_20.wav,1.0,0.0
8845,train,test,train,dev,1.0,0.0,0.0,StrongVoices_21_21.wav,1.0,0.0
8846,train,test,train,dev,0.0,1.0,0.0,StrongVoices_21_22.wav,1.0,0.0
8847,train,test,train,dev,0.0,1.0,0.0,StrongVoices_21_23.wav,1.0,1.0
8848,train,dev,dev,train,0.0,1.0,0.0,StrongVoices_21_24.wav,1.0,0.0
8849,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_21_25.wav,1.0,0.0
8850,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_21_26.wav,0.0,0.0
8851,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_21_27.wav,0.0,0.0
8852,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_21_28.wav,0.0,0.0
8853,train,dev,dev,train,1.0,0.0,0.0,StrongVoices_21_29.wav,1.0,0.0
8854,train,test,train,dev,0.0,0.0,0.0,StrongVoices_21_30.wav,0.0,0.0
8855,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_21_31.wav,0.0,0.0
8856,train,test,train,dev,0.0,0.0,0.0,StrongVoices_21_32.wav,0.0,0.0
8857,train,test,train,dev,0.0,1.0,0.0,StrongVoices_21_33.wav,1.0,0.0
8858,train,test,train,dev,0.0,0.0,0.0,StrongVoices_21_34.wav,0.0,0.0
8859,train,test,train,dev,0.0,1.0,0.0,StrongVoices_21_35.wav,1.0,0.0
8860,train,test,train,dev,0.0,1.0,0.0,StrongVoices_21_36.wav,1.0,0.0
8861,train,test,train,dev,0.0,0.0,0.0,StrongVoices_21_37.wav,1.0,0.0
8862,train,test,train,dev,0.0,0.0,0.0,StrongVoices_21_38.wav,0.0,0.0
8863,train,test,train,dev,0.0,0.0,0.0,StrongVoices_21_39.wav,0.0,0.0
8864,train,test,train,dev,1.0,1.0,0.0,StrongVoices_21_40.wav,1.0,0.0
8865,train,test,train,dev,0.0,0.0,0.0,StrongVoices_21_41.wav,0.0,0.0
8866,train,test,train,dev,0.0,0.0,0.0,StrongVoices_21_42.wav,0.0,0.0
8867,train,test,train,dev,0.0,0.0,0.0,StrongVoices_21_43.wav,0.0,0.0
8868,train,test,train,dev,0.0,0.0,0.0,StrongVoices_21_44.wav,0.0,0.0
8869,train,test,train,dev,0.0,0.0,0.0,StrongVoices_21_45.wav,0.0,0.0
8870,train,test,train,dev,0.0,0.0,0.0,StrongVoices_21_46.wav,0.0,0.0
8871,train,test,train,dev,1.0,1.0,0.0,StrongVoices_21_47.wav,1.0,0.0
8872,train,test,train,dev,0.0,0.0,0.0,StrongVoices_21_48.wav,0.0,0.0
8873,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_21_49.wav,0.0,0.0
8874,train,dev,dev,train,0.0,0.0,0.0,StrongVoices_21_50.wav,1.0,0.0
8875,train,dev,dev,train,0.0,1.0,0.0,StrongVoices_21_51.wav,1.0,0.0
8876,train,dev,dev,train,0.0,1.0,0.0,StrongVoices_21_52.wav,1.0,0.0
8877,train,test,train,dev,0.0,0.0,0.0,StrongVoices_21_53.wav,0.0,0.0
8878,train,test,train,dev,0.0,0.0,0.0,StrongVoices_21_54.wav,1.0,0.0
8879,train,test,train,dev,0.0,0.0,0.0,StrongVoices_21_55.wav,0.0,0.0
8880,train,test,train,dev,0.0,0.0,0.0,StrongVoices_21_56.wav,0.0,0.0
8881,train,test,train,dev,0.0,1.0,0.0,StrongVoices_21_57.wav,1.0,0.0
8882,train,test,train,dev,0.0,0.0,0.0,StrongVoices_21_58.wav,0.0,0.0
8883,train,test,train,dev,1.0,0.0,0.0,StrongVoices_21_59.wav,1.0,0.0
8884,train,test,train,dev,0.0,0.0,0.0,StrongVoices_21_60.wav,0.0,0.0
8885,train,test,train,dev,0.0,0.0,0.0,StrongVoices_21_61.wav,0.0,0.0
8886,train,test,train,dev,0.0,0.0,0.0,StrongVoices_21_62.wav,0.0,0.0
8887,train,test,train,dev,0.0,0.0,0.0,StrongVoices_21_63.wav,0.0,0.0
8888,train,test,train,dev,0.0,0.0,0.0,StrongVoices_21_64.wav,0.0,0.0
8889,train,test,train,dev,1.0,0.0,0.0,StrongVoices_21_65.wav,1.0,0.0
8890,train,test,train,dev,0.0,0.0,0.0,StrongVoices_21_66.wav,1.0,1.0
8891,train,test,train,dev,0.0,0.0,0.0,StrongVoices_21_67.wav,0.0,0.0
